loan_id,gross_book_value,asset,begin_date,principal,end_date,account_id,currency_type,interest_rate_period,interest_type,interest_rate
728010,69000,Logbook Loan,8/3/12 10:59,60000,8/7/13 0:00,704183,KES,year,Flat,15
728012,110000,Logbook Loan,4/27/17 14:44,100000,6/27/17 0:00,715961,KES,year,Flat,120
728014,23000,Logbook Loan,9/4/14 11:53,20000,1/5/15 0:00,704402,KES,year,Flat,45
728016,34500,Logbook Loan,1/28/13 8:39,30000,8/2/13 0:00,704396,KES,year,Flat,30
728018,5500,Emergency Loan,11/5/12 12:53,5000,12/3/12 0:00,704403,KES,year,Flat,130
728020,345000,Logbook Loan,5/2/13 19:59,300000,5/9/14 19:59,705723,KES,year,Flat,15
728022,336130,Plot Purchase Financing,5/26/15 11:25,306000,5/26/17 0:00,709719,KES,year,Declining Balance,18
728024,593098.34,Plot Purchase Financing,3/25/15 9:19,495000,3/25/17 0:00,710657,KES,year,Declining Balance,18
728026,57500,Logbook Loan,8/13/14 15:25,50000,5/14/15 0:00,708910,KES,year,Flat,20
728028,107100,Logbook Loan,9/23/16 16:22,90000,9/23/17 0:00,708910,KES,year,Flat,19
728030,5500,Emergency Loan,1/8/16 0:00,5000,2/8/16 0:00,712711,KES,year,Flat,120
728032,5500,Emergency Loan,3/8/16 0:00,5000,4/9/16 0:00,712711,KES,year,Flat,120
728034,481167.76,Plot Purchase Financing,3/9/18 0:00,474000,3/20/21 0:00,718884,KES,year,Declining Balance,18
728036,21500,Logbook Loan,10/19/11 12:56,20000,5/30/17 0:00,704360,KES,year,Flat,15
728038,808272.41,Plot Purchase Financing,5/16/16 0:00,675000,5/21/18 0:00,715225,KES,year,Declining Balance,18
728040,701983.19,Plot Purchase Financing,5/17/16 0:00,595000,6/2/18 0:00,715227,KES,year,Declining Balance,17
728042,808770.42,Plot Purchase Financing,5/10/16 0:00,675000,5/10/18 0:00,715226,KES,year,Declining Balance,18
728044,637074.39,Plot Purchase Financing,11/18/16 10:34,569000,6/5/19 0:00,712025,KES,year,Declining Balance,18
728046,953032,Plot Purchase Financing,5/22/17 0:00,759000,5/22/20 0:00,717617,KES,year,Declining Balance,18
728048,468861.56,Plot Purchase Financing,5/16/17 0:00,379000,12/5/19 0:00,717619,KES,year,Declining Balance,18
728050,593098.34,Plot Purchase Financing,8/6/15 0:00,495000,12/24/17 0:00,719380,KES,year,Declining Balance,18
728052,115000,Logbook Loan,8/27/14 12:13,100000,8/27/15 0:00,705953,KES,year,Flat,15
728054,190375,Logbook Loan,11/1/16 10:03,150000,2/7/19 0:00,705953,KES,year,Flat,19
728056,1255615,Plot Purchase Financing,2/28/15 10:59,1190000,5/30/17 0:00,710423,KES,year,Declining Balance,18
728058,34500,Logbook Loan,9/26/13 0:00,30000,3/26/14 0:00,705166,KES,year,Flat,30
728060,611715.38,Plot Purchase Financing,5/17/17 0:00,474000,5/19/20 0:00,717610,KES,year,Declining Balance,18
728062,6600,Emergency Loan,3/19/13 0:00,6000,4/19/13 0:00,705033,KES,year,Flat,130
728064,40250,Logbook Loan,7/29/13 19:59,35000,2/1/14 19:59,706132,KES,year,Flat,30
728066,11500,Logbook Loan,8/14/13 8:49,10000,3/25/14 0:00,706131,KES,year,Flat,60
728068,34500,Logbook Loan,3/24/14 10:45,30000,10/29/14 0:00,706137,KES,year,Flat,30
728070,322383,Plot Purchase Financing,6/22/17 0:00,284000,6/22/20 0:00,717351,KES,year,Declining Balance,18
728072,5500,Emergency Loan,8/30/12 13:04,5000,10/1/12 0:00,704811,KES,year,Flat,130
728074,11500,Logbook Loan,2/5/13 14:54,10000,5/11/13 0:00,704811,KES,year,Flat,60
728076,51750,Logbook Loan,11/21/13 13:13,45000,8/29/14 0:00,704811,KES,year,Flat,20
728078,34500,Logbook Loan,11/6/12 12:25,30000,5/6/13 0:00,704806,KES,year,Flat,30
728080,92000,Logbook Loan,10/15/13 17:04,80000,10/19/14 0:00,704806,KES,year,Flat,15
728082,34500,Logbook Loan,12/4/12 16:19,30000,6/20/13 0:00,704805,KES,year,Flat,30
728084,34500,Logbook Loan,6/26/13 15:12,30000,1/12/14 0:00,704804,KES,year,Flat,30
728086,34500,Logbook Loan,10/11/12 13:12,30000,4/22/13 0:00,704803,KES,year,Flat,30
728088,8800,Emergency Loan,9/26/12 16:08,8000,10/31/12 0:00,704810,KES,year,Flat,130
728090,11000,Emergency Loan,12/7/12 9:07,10000,1/17/13 0:00,704810,KES,year,Flat,125
728092,17700,Logbook Loan,3/13/13 9:49,15000,5/4/13 0:00,704810,KES,year,Flat,133.8
728094,27600,Logbook Loan,1/16/14 15:00,24000,8/31/14 0:00,704810,KES,year,Flat,30
728096,5500,Emergency Loan,8/25/12 14:28,5000,9/25/12 0:00,704809,KES,year,Flat,130
728098,8800,Emergency Loan,11/21/12 15:45,8000,1/11/13 0:00,704809,KES,year,Flat,130
728100,260000,Logbook Loan,3/6/14 13:46,200000,3/7/16 0:00,704808,KES,year,Flat,15
728102,987828.04,Plot Purchase Financing,7/4/17 0:00,759000,8/3/20 0:00,717353,KES,year,Declining Balance,18
728104,487820.58,Plot Purchase Financing,10/19/17 11:58,379000,11/7/20 0:00,717817,KES,year,Declining Balance,18
728106,365543.69,Plot Purchase Financing,10/19/17 12:10,284000,11/7/20 0:00,717817,KES,year,Declining Balance,18
728108,369622.12,Plot Purchase Financing,10/19/17 11:46,284000,10/26/20 0:00,717838,KES,year,Declining Balance,18
728110,5500,Emergency Loan,7/25/12 0:00,5000,8/23/12 16:37,704754,KES,year,Flat,130
728112,5500,Emergency Loan,11/8/12 9:49,5000,12/11/12 0:00,704754,KES,year,Flat,130
728116,5500,Emergency Loan,5/3/13 19:59,5000,6/4/13 19:59,706348,KES,year,Flat,130
728118,8800,Emergency Loan,7/11/13 19:59,8000,8/27/13 19:59,706348,KES,year,Flat,86.67
728120,5500,Emergency Loan,6/17/13 19:59,5000,7/17/13 19:59,706350,KES,year,Flat,130
728122,34500,Logbook Loan,3/25/14 12:50,30000,9/25/14 0:00,708387,KES,year,Flat,15
728124,560020.14,Plot Purchase Financing,7/14/17 0:00,474000,7/28/20 0:00,709338,KES,year,Declining Balance,18
728126,983224.89,Plot Purchase Financing,8/30/14 0:00,895000,8/30/16 0:00,709359,KES,year,Declining Balance,18
728128,687600.13,Plot Purchase Financing,7/20/17 0:00,569000,7/27/20 0:00,709359,KES,year,Declining Balance,18
728130,59500,Logbook Loan,12/4/14 13:02,50000,9/8/15 0:00,709203,KES,year,Flat,19
728132,673960,Plot Purchase Financing,11/22/17 12:28,664000,11/23/20 0:00,717967,KES,year,Declining Balance,18
728134,546172.64,Plot Purchase Financing,2/16/17 10:00,474000,8/17/19 0:00,711563,KES,year,Declining Balance,18
728136,16500,Emergency Loan,10/6/17 11:54,15000,11/14/17 0:00,711563,KES,year,Flat,120
728138,14300,Emergency Loan,1/5/18 9:51,13000,8/7/18 0:00,711563,KES,year,Flat,120
728140,178500,Logbook Loan,6/19/15 0:00,150000,7/12/16 0:00,711496,KES,year,Flat,19
728142,11900,Emergency Loan,10/8/15 9:19,10000,11/9/15 0:00,709527,KES,year,Flat,228.125
728144,11500,Emergency Loan,8/19/16 9:41,10000,10/19/16 0:00,709527,KES,year,Flat,10
728146,11000,Emergency Loan,3/22/17 9:42,10000,4/23/17 0:00,709527,KES,year,Flat,120
728148,462943.27,Plot Purchase Financing,12/16/15 11:33,379000,12/17/18 15:34,712868,KES,year,Declining Balance,18
728150,494564.74,Plot Purchase Financing,12/11/15 11:06,380000,2/27/19 0:00,712863,KES,year,Declining Balance,18
728152,454109.69,Plot Purchase Financing,12/16/15 11:36,379000,12/20/17 0:00,712882,KES,year,Declining Balance,18
728154,341984,Plot Purchase Financing,5/27/16 13:32,339000,6/20/18 0:00,713101,KES,year,Flat,10
728156,5500,Emergency Loan,4/26/13 11:25,5000,5/30/13 0:00,705087,KES,year,Flat,130
728158,46000,Logbook Loan,8/25/14 0:00,40000,6/3/15 0:00,708606,KES,year,Flat,20
728160,5500,Emergency Loan,3/12/13 13:29,5000,4/12/13 0:00,705085,KES,year,Flat,130
728162,8800,Emergency Loan,4/4/13 0:00,8000,5/10/13 0:00,705091,KES,year,Flat,130
728164,17700,Logbook Loan,5/15/13 11:10,15000,7/8/13 0:00,705091,KES,year,Flat,138
728166,21500,Logbook Loan,6/30/11 10:12,20000,1/4/12 0:00,704202,KES,year,Flat,15
728168,46000,Logbook Loan,1/19/12 9:50,40000,10/19/12 0:00,704202,KES,year,Flat,20
728170,17250,Logbook Loan,7/24/13 0:00,15000,11/25/13 0:00,704202,KES,year,Flat,45
728172,9337.5,Logbook Loan,8/8/11 0:00,9000,11/9/11 0:00,704200,KES,year,Flat,15
728174,17250,Logbook Loan,1/20/12 14:13,15000,7/16/12 0:00,704200,KES,year,Flat,36
728176,21500,Logbook Loan,9/3/11 15:34,20000,3/7/12 0:00,704195,KES,year,Flat,15
728178,21500,Logbook Loan,8/15/11 0:00,20000,2/17/12 0:00,704196,KES,year,Flat,15
728180,28750,Logbook Loan,1/8/13 16:00,25000,7/15/13 0:00,704196,KES,year,Flat,30
728182,34500,Logbook Loan,1/11/14 10:06,30000,7/13/14 0:00,704196,KES,year,Flat,30
728184,10625,Logbook Loan,9/28/11 0:00,10000,2/29/12 0:00,704203,KES,year,Flat,15
728186,34500,Logbook Loan,12/15/11 14:18,30000,9/15/12 0:00,704203,KES,year,Flat,20
728188,28750,Logbook Loan,4/13/12 0:00,25000,10/16/12 0:00,704203,KES,year,Flat,30
728190,130000,Logbook Loan,10/3/13 9:26,100000,10/4/15 0:00,704203,KES,year,Flat,15
728192,10500,Emergency Loan,10/18/11 14:48,10000,12/18/11 0:00,704204,KES,year,Flat,30
728194,11500,Logbook Loan,2/25/12 0:00,10000,5/25/12 0:00,704204,KES,year,Flat,60
728196,80500,Logbook Loan,7/9/12 13:11,70000,7/16/13 0:00,704204,KES,year,Flat,15
728198,6900,Logbook Loan,2/26/13 11:27,6000,5/29/13 0:00,704204,KES,year,Flat,60
728200,5500,Emergency Loan,5/7/13 0:00,5000,6/5/13 0:00,705263,KES,year,Flat,130
728202,23000,Logbook Loan,1/20/14 9:59,20000,7/21/14 0:00,706513,KES,year,Flat,30
728204,567936.62,Plot Purchase Financing,2/24/18 12:24,474000,3/20/20 0:00,718731,KES,year,Declining Balance,18
728206,5500,Emergency Loan,6/8/13 10:39,5000,7/8/13 0:00,705264,KES,year,Flat,130
728208,376228.03,Plot Purchase Financing,10/31/15 11:13,314000,11/10/17 0:00,706115,KES,year,Declining Balance,18
728210,446962.64,Plot Purchase Financing,2/28/18 13:49,379000,3/8/21 0:00,718730,KES,year,Declining Balance,18
728212,260000,Logbook Loan,3/31/14 11:19,200000,4/25/16 0:00,706114,KES,year,Flat,15
728214,138000,Logbook Loan,10/1/14 13:37,120000,8/1/15 0:00,706510,KES,year,Flat,18
728216,633760,Plot Purchase Financing,10/15/13 16:50,466000,11/8/15 0:00,706117,KES,year,Flat,18
728218,11800,Logbook Loan,5/18/13 0:00,10000,6/25/13 0:00,705290,KES,year,Flat,187.2
728220,354765.87,Plot Purchase Financing,11/10/16 16:29,284000,5/17/19 0:00,714735,KES,year,Declining Balance,18
728222,34500,Logbook Loan,2/9/12 0:00,30000,9/20/12 0:00,704383,KES,year,Flat,30
728224,34500,Logbook Loan,11/23/11 10:59,30000,6/5/12 0:00,704384,KES,year,Flat,30
728226,23800,Logbook Loan,4/29/15 10:25,20000,11/4/15 0:00,711354,KES,year,Flat,38
728228,12000,Emergency Loan,11/29/11 0:00,10000,1/29/12 0:00,704382,KES,year,Flat,120
728230,12000,Emergency Loan,1/4/12 14:21,10000,4/10/12 0:00,704382,KES,year,Flat,120
728232,354765.87,Plot Purchase Financing,11/12/16 10:45,284000,7/15/19 0:00,714736,KES,year,Declining Balance,18
728234,297399,Plot Purchase Financing,11/18/16 9:43,284000,6/18/19 0:00,713798,KES,year,Declining Balance,18
728236,496092.68,Plot Purchase Financing,4/22/16 14:08,449000,4/25/18 0:00,713144,KES,year,Declining Balance,18
728238,34500,Logbook Loan,3/24/14 11:43,30000,9/27/14 0:00,707930,KES,year,Flat,30
728240,372274.02,Plot Purchase Financing,8/28/15 14:24,310700,9/7/17 0:00,707926,KES,year,Declining Balance,18
728242,375862.03,Plot Purchase Financing,6/26/15 16:05,314000,6/26/17 0:00,719372,KES,year,Declining Balance,18
728244,327633.12,Plot Purchase Financing,10/31/17 16:53,300000,11/16/18 0:00,717897,KES,year,Declining Balance,18
728246,410978.8,Plot Purchase Financing,9/30/16 10:12,329000,3/30/19 0:00,719564,KES,year,Declining Balance,18
728248,337084.88,Plot Purchase Financing,10/31/17 16:29,259000,11/10/20 0:00,717893,KES,year,Declining Balance,18
728250,974813.23,Plot Purchase Financing,11/10/17 16:02,749000,11/16/20 0:00,717965,KES,year,Declining Balance,18
728252,71400,Logbook Loan,2/6/15 13:15,60000,12/21/15 0:00,707571,KES,year,Flat,22.8
728254,864186.87,Plot Purchase Financing,2/28/18 0:00,664000,5/6/21 0:00,718698,KES,year,Declining Balance,18
728256,835021.37,Plot Purchase Financing,9/30/16 0:00,759000,2/20/18 0:00,715075,KES,year,Declining Balance,18
728258,369622.12,Plot Purchase Financing,11/1/17 0:00,284000,11/6/20 0:00,717896,KES,year,Declining Balance,18
728260,428188.96,Plot Purchase Financing,2/28/18 15:49,329000,7/15/21 0:00,713742,KES,year,Declining Balance,18
728262,872850,Plot Purchase Financing,11/21/17 12:02,759000,6/12/19 0:00,718034,KES,year,Flat,10
728264,354765.87,Plot Purchase Financing,11/17/16 14:03,284000,7/10/19 0:00,714600,KES,year,Declining Balance,18
728266,115000,School Fee Loan,12/1/17 16:03,100000,12/5/18 0:00,714600,KES,year,Flat,15
728268,354765.87,Plot Purchase Financing,9/20/16 16:09,284000,3/20/19 0:00,714594,KES,year,Declining Balance,18
728270,6600,School Fee Loan,4/27/17 0:00,6000,5/27/17 0:00,712990,KES,year,Flat,120
728272,23000,School Fee Loan,11/6/17 16:10,20000,5/8/18 0:00,712990,KES,year,Flat,30
728274,11000,Logbook Loan,1/9/15 12:03,10000,5/9/15 0:00,709103,KES,year,Flat,30
728276,1100,Emergency Loan,3/29/17 0:00,1000,4/29/17 0:00,709103,KES,year,Flat,120
728278,354766,Plot Purchase Financing,6/9/17 0:00,284000,12/28/19 0:00,717344,KES,year,Declining Balance,18
728280,195000,Logbook Loan,7/10/13 8:58,150000,7/15/15 0:00,705380,KES,year,Flat,15
728282,17250,Logbook Loan,11/28/14 13:07,15000,3/4/15 0:00,711751,KES,year,Flat,19
728284,21420,Logbook Loan,11/28/14 13:01,18000,5/3/15 0:00,711750,KES,year,Flat,19
728286,4950,Emergency Loan,3/23/16 16:09,4500,4/26/16 0:00,711752,KES,year,Flat,120
728288,23800,Logbook Loan,1/7/15 9:36,20000,7/16/15 0:00,706906,KES,year,Flat,38
728290,5500,Emergency Loan,5/2/13 0:00,5000,6/11/13 0:00,705186,KES,year,Flat,130
728292,5950,Logbook Loan,11/8/14 9:01,5000,2/11/15 0:00,708765,KES,year,Flat,60
728294,71400,Logbook Loan,1/22/15 10:10,60000,1/27/16 0:00,708763,KES,year,Flat,19
728296,833749,Plot Purchase Financing,12/15/16 14:20,664000,4/15/20 0:00,714269,KES,year,Declining Balance,18
728298,978306,Plot Purchase Financing,12/30/16 13:55,804000,7/29/19 0:00,714283,KES,year,Declining Balance,18
728300,203166.67,Logbook Loan,5/19/17 9:28,200000,6/22/17 0:00,714841,KES,year,Flat,19
728302,119000,Logbook Loan,4/7/15 11:01,100000,4/21/16 0:00,706196,KES,year,Flat,19
728304,34500,Logbook Loan,9/3/13 9:19,30000,3/17/14 0:00,706197,KES,year,Flat,30
728306,450500,Logbook Loan,5/23/14 10:33,425000,5/30/17 0:00,706192,KES,year,Flat,18
728308,57500,Logbook Loan,3/27/14 9:40,50000,1/31/15 0:00,706194,KES,year,Flat,18
728310,95200,Logbook Loan,8/4/15 9:32,80000,8/4/16 0:00,706194,KES,year,Flat,19
728312,172500,Logbook Loan,3/20/14 8:53,150000,7/24/14 0:00,706190,KES,year,Flat,45
728314,51750,Logbook Loan,8/28/12 10:36,45000,6/10/13 0:00,704222,KES,year,Flat,20
728316,8800,Emergency Loan,8/29/12 10:18,8000,9/29/12 0:00,704785,KES,year,Flat,130
728318,11800,Logbook Loan,7/22/13 12:56,10000,9/1/13 0:00,704785,KES,year,Flat,195
728320,5500,Emergency Loan,8/23/12 0:00,5000,9/20/12 0:00,704787,KES,year,Flat,130
728322,11500,Logbook Loan,7/10/13 0:00,10000,10/11/13 0:00,704787,KES,year,Flat,60
728324,69000,Logbook Loan,3/24/14 9:29,60000,12/24/14 0:00,704787,KES,year,Flat,20
728326,28405,Logbook Loan,6/3/13 0:00,24700,12/4/13 0:00,704792,KES,year,Flat,30
728328,8800,Emergency Loan,9/5/12 0:00,8000,10/17/12 0:00,704791,KES,year,Flat,130
728330,7700,Emergency Loan,5/3/13 11:23,7000,6/1/13 0:00,704791,KES,year,Flat,130
728332,1130000,Plot Purchase Financing,3/14/17 0:00,904000,3/25/20 0:00,717234,KES,year,Declining Balance,18
728334,372983.43,Plot Purchase Financing,2/20/15 0:00,308300,2/22/17 0:00,712387,KES,year,Declining Balance,19
728336,6500,School Fee Loan,6/24/15 0:00,6500,12/7/15 0:00,712334,KES,year,Flat,0
728338,939985.36,Plot Purchase Financing,2/16/17 0:00,759000,8/28/19 0:00,717479,KES,year,Declining Balance,18
728340,899223.9,Plot Purchase Financing,2/24/17 0:00,806500,9/5/19 0:00,717544,KES,year,Declining Balance,18
728342,917608.49,Plot Purchase Financing,7/7/17 0:00,759000,8/3/20 0:00,717341,KES,year,Declining Balance,18
728344,584881.38,Plot Purchase Financing,3/21/18 15:50,474000,3/22/21 0:00,718745,KES,year,Declining Balance,18
728346,360000,Logbook Loan,9/29/14 9:18,300000,10/24/16 0:00,705498,KES,year,Flat,10
728348,35700,Logbook Loan,11/8/14 10:00,30000,5/13/15 0:00,707121,KES,year,Flat,30
728350,144000,Logbook Loan,1/2/13 13:53,120000,1/5/15 0:00,704143,KES,year,Flat,10
728352,172500,School Fee Loan,1/11/16 0:00,150000,1/11/17 0:00,704143,KES,year,Flat,15
728354,115000,School Fee Loan,12/9/17 9:26,100000,12/10/18 0:00,704143,KES,year,Flat,15
728356,33000,Logbook Loan,7/26/12 15:23,30000,4/26/13 0:00,704142,KES,year,Flat,20
728358,77000,Logbook Loan,9/10/13 9:21,70000,9/11/14 0:00,704142,KES,year,Flat,10
728362,563462.25,Plot Purchase Financing,5/26/17 10:16,499000,12/10/18 0:00,717643,KES,year,Declining Balance,18
728364,390000,Logbook Loan,7/15/14 11:11,300000,7/18/16 0:00,706101,KES,year,Flat,15
728366,779590.32,Plot Purchase Financing,3/25/15 13:28,599000,3/28/18 0:00,710654,KES,year,Declining Balance,18
728368,339855.12,Plot Purchase Financing,10/31/16 16:43,274000,4/30/19 0:00,713896,KES,year,Declining Balance,18
728370,11500,Logbook Loan,6/27/14 10:06,10000,10/23/14 0:00,707818,KES,year,Flat,60
728372,23800,Logbook Loan,4/20/15 11:43,20000,10/25/15 0:00,707818,KES,year,Flat,38
728374,103500,Logbook Loan,3/24/14 9:37,90000,12/24/14 0:00,707823,KES,year,Flat,20
728376,83300,Logbook Loan,7/4/15 0:00,70000,7/4/16 0:00,707823,KES,year,Flat,19
728378,23000,Logbook Loan,5/2/14 0:00,20000,10/15/14 0:00,708375,KES,year,Flat,36
728380,630242.04,Plot Purchase Financing,10/6/17 11:33,484248,1/6/21 0:00,719562,KES,year,Declining Balance,18
728382,350014.55,Plot Purchase Financing,10/24/16 15:32,284000,5/4/19 0:00,714680,KES,year,Declining Balance,18
728384,341314.71,Plot Purchase Financing,9/5/17 11:10,262250,9/7/20 0:00,714408,KES,year,Declining Balance,18
728386,709000,Plot Purchase Financing,8/26/16 10:57,595000,9/1/18 0:00,713118,KES,year,Flat,10
728388,55000,Emergency Loan,2/21/18 17:38,50000,3/22/18 0:00,714411,KES,year,Flat,120
728390,10780,Emergency Loan,12/22/17 0:00,9800,1/22/18 0:00,716251,KES,year,Flat,120
728392,1100,Emergency Loan,5/22/17 0:00,1000,6/22/17 0:00,717280,KES,year,Flat,120
728394,34500,Logbook Loan,9/4/13 11:44,30000,3/11/14 0:00,706455,KES,year,Flat,30
728396,10350,Logbook Loan,10/26/13 11:35,9000,1/2/14 0:00,706452,KES,year,Flat,86.67584321
728398,19040,Logbook Loan,1/23/15 0:00,16000,6/2/15 0:00,706452,KES,year,Flat,57
728400,35700,Logbook Loan,1/28/16 0:00,30000,8/1/16 0:00,711242,KES,year,Flat,38
728402,13800,Logbook Loan,1/11/14 9:21,12000,5/13/14 0:00,707198,KES,year,Flat,45
728404,115000,Logbook Loan,11/18/13 12:45,100000,11/21/14 0:00,707206,KES,year,Flat,15
728406,119000,Logbook Loan,10/3/15 0:00,100000,10/3/16 0:00,712118,KES,year,Flat,19
728408,14300,Emergency Loan,10/10/14 0:00,13000,11/10/14 0:00,712116,KES,year,Flat,120
728410,353043.9,Plot Purchase Financing,10/24/16 15:56,284000,7/24/19 0:00,714675,KES,year,Declining Balance,18
728412,252252.1,Plot Purchase Financing,10/27/16 11:14,245000,5/6/19 0:00,714674,KES,year,Declining Balance,18
728414,406182.47,Plot Purchase Financing,5/30/16 0:00,339000,6/6/18 0:00,714413,KES,year,Declining Balance,18
728416,431442.68,Plot Purchase Financing,8/7/17 14:47,331500,9/5/20 0:00,709582,KES,year,Declining Balance,18
728418,431442.68,Plot Purchase Financing,8/7/17 15:20,331500,5/6/19 0:00,709582,KES,year,Declining Balance,18
728420,864186.87,Plot Purchase Financing,9/29/17 10:19,664000,8/5/21 0:00,709582,KES,year,Declining Balance,18
728422,6820,Emergency Loan,10/14/15 10:23,6200,11/14/15 0:00,712738,KES,year,Flat,120
728424,5500,Emergency Loan,9/20/13 9:49,5000,10/22/13 0:00,705363,KES,year,Flat,130
728426,17250,Logbook Loan,12/30/13 12:40,15000,3/30/14 0:00,705365,KES,year,Flat,60
728428,5750,Logbook Loan,5/21/14 0:00,5000,7/29/14 0:00,705365,KES,year,Flat,60
728430,46410,Logbook Loan,2/11/15 0:00,39000,12/12/15 0:00,705365,KES,year,Flat,24
728432,29785,Emergency Loan,11/1/16 10:52,25900,2/1/17 0:00,705365,KES,year,Flat,15
728434,17600,Emergency Loan,7/6/17 0:00,16000,8/6/17 0:00,705365,KES,year,Flat,120
728436,33000,Emergency Loan,10/10/17 0:00,30000,11/10/17 0:00,705365,KES,year,Flat,120
728438,17050,Emergency Loan,1/10/18 0:00,15500,2/10/18 0:00,705365,KES,year,Flat,120
728440,5500,Emergency Loan,6/12/13 0:00,5000,7/11/13 0:00,705367,KES,year,Flat,130
728442,17700,Logbook Loan,9/14/13 0:00,15000,11/9/13 0:00,705367,KES,year,Flat,117
728444,436900,Logbook Loan,9/29/15 0:00,340000,4/10/17 0:00,712787,KES,year,Flat,19
728446,364370.27,Plot Purchase Financing,2/28/17 9:13,349000,2/28/20 0:00,714835,KES,year,Declining Balance,18
728448,615701.05,Plot Purchase Financing,1/11/17 14:21,598000,7/20/19 0:00,714826,KES,year,Declining Balance,18
728450,864186.87,Plot Purchase Financing,12/31/16 11:19,664000,1/20/20 0:00,714823,KES,year,Declining Balance,18
728452,693190.78,Plot Purchase Financing,1/13/17 0:00,664000,9/20/19 0:00,714293,KES,year,Declining Balance,18
728454,766092.07,Plot Purchase Financing,12/31/16 0:00,664000,10/21/19 0:00,714294,KES,year,Declining Balance,18
728456,379000,Plot Purchase Financing,7/26/17 12:31,379000,8/11/20 0:00,717536,KES,year,Declining Balance,18
728458,5500,Emergency Loan,4/20/13 0:00,5000,5/18/13 0:00,705137,KES,year,Flat,130
728460,5500,Emergency Loan,6/22/13 0:00,5000,7/22/13 0:00,705137,KES,year,Flat,130
728462,8800,Emergency Loan,12/3/13 0:00,8000,1/8/14 0:00,705137,KES,year,Flat,130
728464,9200,Logbook Loan,3/6/14 15:20,8000,7/5/14 0:00,705137,KES,year,Flat,45
728466,9200,Logbook Loan,10/4/14 9:03,8000,1/6/15 0:00,705137,KES,year,Flat,60
728468,3300,Emergency Loan,3/19/13 0:00,3000,4/16/13 0:00,705138,KES,year,Flat,130
728470,6600,School Fee Loan,5/22/17 13:26,6000,6/22/17 0:00,715618,KES,year,Flat,120
